,L2_Ls_Rs_0,L2_Ls_Rs_1,L2_Re_Rs_0,L2_Re_Rs_1,L2_Le_Ls_0,L2_Le_Ls_1,L2_Rw_Re_0,L2_Rw_Re_1,L2_Lw_Le_0,L2_Lw_Le_1,L2_Rh_Rs_0,L2_Rh_Rs_1,L2_Lh_Ls_0,L2_Lh_Ls_1,L2_Lh_Rh_0,L2_Lh_Rh_1,L2_Rk_Rh_0,L2_Rk_Rh_1,L2_Lk_Lh_0,L2_Lk_Lh_1,L2_Ra_Rk_0,L2_Ra_Rk_1,L2_La_Lk_0,L2_La_Lk_1
268,-0.97728251,-0.21194079,0.93334561,0.35897908,-0.95170862,0.30700278,0.97974683,0.20024023,-0.96793038,0.25121857,0.29349653,-0.95596014,0.55732219,-0.83029632,-0.95693393,-0.2903058,0.68977732,-0.72402158,-0.95826232,-0.28589042,0.74740932,-0.66436384,0.06720523,-0.99773917
269,-0.97548221,-0.2200783,0.93334561,0.35897908,-0.95242415,0.30477573,0.97974683,0.20024023,-0.97101488,0.23901905,0.30233692,-0.95320113,0.55908087,-0.82911313,-0.95390608,-0.30010528,0.6873389,-0.72633686,-0.95970254,-0.28101787,0.74740932,-0.66436384,0.06686036,-0.99776234
270,-0.97388526,-0.22704074,0.93145735,0.36385053,-0.95380941,0.30041241,0.97670653,0.21457947,-0.97565023,0.21933222,0.3099383,-0.95075667,0.56345495,-0.82614679,-0.95390608,-0.30010528,0.68977732,-0.72402158,-0.96071418,-0.27753965,0.74466397,-0.66743956,0.06142227,-0.99811187
271,-0.97222364,-0.23405384,0.92996072,0.36765889,-0.95447998,0.29827499,0.97791152,0.20901926,-0.97724468,0.21211513,0.31371692,-0.94951656,0.56523144,-0.82493237,-0.95390608,-0.30010528,0.6873389,-0.72633686,-0.96071418,-0.27753965,0.75016209,-0.66125399,0.06142227,-0.99811187
272,-0.97118483,-0.23832757,0.92996072,0.36765889,-0.95233772,0.30504568,0.97791152,0.20901926,-0.97879063,0.20486315,0.31371692,-0.94951656,0.56960749,-0.82191685,-0.95390608,-0.30010528,0.68719985,-0.72646842,-0.96071418,-0.27753965,0.75292208,-0.65810967,0.06111006,-0.99813103
273,-0.97118483,-0.23832757,0.92748169,0.37386859,-0.95513638,0.29616632,0.97823413,0.20750421,-0.97879063,0.20486315,0.31371692,-0.94951656,0.56960749,-0.82191685,-0.95390608,-0.30010528,0.68719985,-0.72646842,-0.96071418,-0.27753965,0.75606129,-0.65450082,0.06111006,-0.99813103
274,-0.97084344,-0.23971443,0.92847669,0.37139068,-0.95782629,0.28734789,0.97854978,0.20601048,-0.9784686,0.20639572,0.3174807,-0.94826473,0.56960749,-0.82191685,-0.95390608,-0.30010528,0.68459617,-0.72892255,-0.96071418,-0.27753965,0.76402992,-0.64518082,0.06111006,-0.99813103
275,-0.96943439,-0.24535068,0.92600015,0.37752314,-0.95640823,0.29203305,0.97971493,0.20039624,-0.98145542,0.19169051,0.3174807,-0.94826473,0.57140152,-0.82067064,-0.95390608,-0.30010528,0.68459617,-0.72892255,-0.96071418,-0.27753965,0.76402992,-0.64518082,0.06111006,-0.99813103
276,-0.96979151,-0.24393529,0.92497481,0.38002841,-0.95842826,0.2853336,0.97690002,0.21369688,-0.98117046,0.19314379,0.3174807,-0.94826473,0.57397586,-0.81887222,-0.95390608,-0.30010528,0.68459617,-0.72892255,-0.96071418,-0.27753965,0.76402992,-0.64518082,0.06080101,-0.99814991
277,-0.9679969,-0.25096216,0.92646658,0.37637705,-0.9570244,0.2900074,0.97412784,0.22599766,-0.98374475,0.17957245,0.32122954,-0.94700136,0.57577862,-0.81760564,-0.95390608,-0.30010528,0.68459617,-0.72892255,-0.9592806,-0.28245484,0.76359922,-0.64569051,0.06111006,-0.99813103
278,-0.9679969,-0.25096216,0.92646658,0.37637705,-0.95842826,0.2853336,0.97280621,0.23162053,-0.98509677,0.17200102,0.32496333,-0.94572662,0.57577862,-0.81760564,-0.95485678,-0.29706655,0.68459617,-0.72892255,-0.95885214,-0.28390594,0.76359922,-0.64569051,0.06111006,-0.99813103
279,-0.96836999,-0.24951865,0.92392887,0.3825643,-0.95842826,0.2853336,0.97321579,0.22989349,-0.98486277,0.17333585,0.32496333,-0.94572662,0.5783361,-0.8157986,-0.95485678,-0.29706655,0.68459617,-0.72892255,-0.9592806,-0.28245484,0.76359922,-0.64569051,0.06618112,-0.99780763
280,-0.96836999,-0.24951865,0.92497481,0.38002841,-0.96040952,0.27859208,0.97361631,0.22819132,-0.98322938,0.18237319,0.32868199,-0.94444065,0.58087664,-0.8139916,-0.95485678,-0.29706655,0.68459617,-0.72892255,-0.9592806,-0.28245484,0.76359922,-0.64569051,0.06111006,-0.99813103
281,-0.96979151,-0.24393529,0.92136416,0.38870051,-0.96152395,0.27472113,0.97400803,0.22651349,-0.98296254,0.183806,0.32624848,-0.94528405,0.58087664,-0.8139916,-0.95390608,-0.30010528,0.68719985,-0.72646842,-0.95782629,-0.28734789,0.76359922,-0.64569051,0.06142227,-0.99811187
282,-0.9701425,-0.24253563,0.92244099,0.38613809,-0.96288822,0.26990049,0.9743912,0.22485951,-0.98322938,0.18237319,0.32997829,-0.94398852,0.58590721,-0.81037815,-0.95390608,-0.30010528,0.68719985,-0.72646842,-0.95782629,-0.28734789,0.76083395,-0.64894661,0.06142227,-0.99811187
283,-0.96836999,-0.24951865,0.92244099,0.38613809,-0.96152395,0.27472113,0.9743912,0.22485951,-0.98573643,0.16829646,0.33369271,-0.94268191,0.58521122,-0.8108809,-0.95485678,-0.29706655,0.68977732,-0.72402158,-0.95738353,-0.28881961,0.75292208,-0.65810967,0.06142227,-0.99811187
284,-0.96584284,-0.25912857,0.92244099,0.38613809,-0.963929,0.2661595,0.97147737,0.23713227,-0.98827863,0.15266093,0.33871947,-0.94088741,0.5938523,-0.80457408,-0.95180824,-0.30669377,0.6873389,-0.72633686,-0.95782629,-0.28734789,0.75257669,-0.65850461,0.06651901,-0.99778516
285,-0.95927174,-0.28248493,0.91649089,0.40005555,-0.970989,0.23912416,0.96351791,0.26764386,-0.99337293,0.11493571,0.3460918,-0.93820065,0.60370866,-0.79720503,-0.95180824,-0.30669377,0.6873389,-0.72633686,-0.95782629,-0.28734789,0.75016209,-0.66125399,0.06686036,-0.99776234
286,-0.95384925,-0.30028588,0.91232431,0.40946839,-0.97341717,0.22903933,0.95864687,0.28459829,-0.9958249,0.09128395,0.35340057,-0.93547209,0.61420971,-0.78914285,-0.95079827,-0.30981067,0.6873389,-0.72633686,-0.95826232,-0.28589042,0.75016209,-0.66125399,0.06173767,-0.99809241
287,-0.94505672,-0.32690641,0.90580954,0.42368511,-0.98478356,0.17378533,0.93956073,0.3423823,-0.99838452,0.05681863,0.37847266,-0.92561247,0.63132591,-0.77551763,-0.95079827,-0.30981067,0.6873389,-0.72633686,-0.95869176,-0.28444701,0.75049127,-0.66088037,0.06173767,-0.99809241
288,-0.94065951,-0.33935185,0.89294638,0.45016305,-0.99135477,0.13120872,0.9346187,0.35565136,-0.99946294,0.03276928,0.38897204,-0.92124956,0.64437479,-0.76470984,-0.9486833,-0.31622777,0.68747603,-0.72620707,-0.95826232,-0.28589042,0.75807496,-0.65216743,0.04682359,-0.99890317
289,-0.92929608,-0.36933562,0.88116027,0.4728177,-0.99552807,0.09446617,0.92353937,0.38350364,-0.99970269,-0.02438299,0.40801171,-0.91297669,0.65878054,-0.75233517,-0.94975704,-0.31298812,0.6873389,-0.72633686,-0.95826232,-0.28589042,0.76124323,-0.64846646,0.04731537,-0.99888
290,-0.91851459,-0.39538708,0.84840543,0.52934698,-0.99956775,0.02939905,0.90255418,0.43057631,-0.99575489,-0.09204457,0.43772425,-0.89910927,0.673443,-0.73923915,-0.95292578,-0.30320366,0.68989777,-0.72390681,-0.96011808,-0.27959483,0.76446719,-0.64466263,0.05255883,-0.99861783
291,-0.90633953,-0.42255019,0.83646113,0.54802626,-0.99954805,-0.0300616,0.8845691,0.46640916,-0.99503719,-0.09950372,0.45031653,-0.89286898,0.68368556,-0.72977672,-0.94757571,-0.31953134,0.69232882,-0.72158215,-0.96329132,-0.26845824,0.76165876,-0.64797835,0.04706819,-0.99889168
292,-0.88452365,-0.46649535,0.80181176,0.59757669,-0.99705449,-0.0766965,0.85606445,0.5168691,-0.97931575,-0.20233797,0.46243539,-0.88665298,0.70321096,-0.71098125,-0.95087143,-0.30958605,0.69212008,-0.72178237,-0.96464207,-0.26356341,0.76446719,-0.64466263,0.04163054,-0.99913307
293,-0.87010917,-0.49285904,0.77875391,0.62732954,-0.99227788,-0.12403473,0.85682316,0.51561039,-0.96814691,-0.25038282,0.47725903,-0.87876266,0.71487648,-0.69925076,-0.95087143,-0.30958605,0.69707839,-0.71699492,-0.96427309,-0.26491019,0.76446719,-0.64466263,0.03643413,-0.99933606
294,-0.84663655,-0.53217155,0.75213279,0.65901159,-0.97412784,-0.22599766,0.82570811,0.56409762,-0.94426282,-0.32919254,0.50015322,-0.86593692,0.73600945,-0.67697126,-0.95191465,-0.30636334,0.69693414,-0.71713513,-0.96561576,-0.25997347,0.75643922,-0.65406399,0.03107307,-0.99951712
295,-0.82472885,-0.56552836,0.72397549,0.6898257,-0.95782629,-0.28734789,0.79232935,0.6100936,-0.89275227,-0.45054787,0.51722922,-0.85584691,0.76398655,-0.64523217,-0.94757571,-0.31953134,0.69700678,-0.71706453,-0.96488742,-0.2626638,0.7511649,-0.66011461,0.01570487,-0.99987667
296,-0.81452459,-0.58012903,0.6898257,0.72397549,-0.94299033,-0.33282012,0.77079382,0.63708468,-0.850798,-0.52549288,0.5216007,-0.85318972,0.77307337,-0.63431661,-0.94174191,-0.3363364,0.69190536,-0.72198821,-0.96488742,-0.2626638,0.7461413,-0.66578762,0.01036214,-0.99994631
297,-0.79786732,-0.60283309,0.66348717,0.74818766,-0.91543136,-0.40247413,0.71926061,0.69474036,-0.77286875,-0.63456592,0.53567144,-0.8444265,0.78437031,-0.62029285,-0.94045331,-0.33992288,0.68940564,-0.7243755,-0.96351791,-0.26764386,0.74416759,-0.66799296,0.0,0.0
298,-0.78549167,-0.61887223,0.63442835,0.77298167,-0.89286898,-0.45031653,0.6950221,0.71898838,-0.76250914,-0.64697745,0.5495483,-0.83546195,0.7936712,-0.60834696,-0.94045331,-0.33992288,0.68662353,-0.72701315,-0.96252089,-0.27120754,0.73861239,-0.67413036,0.00515457,-0.99998672
299,-0.7739573,-0.63323779,0.53429299,0.84529936,-0.80808242,-0.58906943,0.61630826,0.787505,-0.69206697,-0.72183329,0.55125727,-0.83433532,0.80341268,-0.59542259,-0.94045331,-0.33992288,0.68927819,-0.72449678,-0.96131988,-0.27543435,0.73593101,-0.67705653,-0.01025587,-0.99994741
300,-0.74932909,-0.6621978,0.49101306,0.87115221,-0.76095026,-0.64881022,0.57130022,0.82074116,-0.6870872,-0.72657497,0.55896414,-0.82919183,0.81373347,-0.58123819,-0.94174191,-0.3363364,0.68394113,-0.7295372,-0.96131988,-0.27543435,0.73300231,-0.68022615,-0.0153828,-0.99988168
301,-0.73279349,-0.6804511,0.46640916,0.8845691,-0.72636303,-0.68731125,0.55656021,0.83080728,-0.67501346,-0.73780541,0.56402296,-0.82575911,0.81824504,-0.57486959,-0.94174191,-0.3363364,0.68394113,-0.7295372,-0.96131988,-0.27543435,0.73300231,-0.68022615,-0.0256326,-0.99967143
302,-0.71869633,-0.69532409,0.46640916,0.8845691,-0.69920688,-0.71491939,0.46974729,0.88280093,-0.62833711,-0.77794118,0.56652882,-0.82404192,0.81943134,-0.57317736,-0.94174191,-0.3363364,0.68394113,-0.7295372,-0.95945177,-0.28187284,0.73364963,-0.67952794,-0.03091305,-0.99952208
303,-0.69825053,-0.71585348,0.46008154,0.88787667,-0.66724832,-0.74483534,0.46607198,0.88474681,-0.62373173,-0.78163849,0.57639671,-0.81717002,0.82541215,-0.56453059,-0.94174191,-0.3363364,0.6812307,-0.73206881,-0.95945177,-0.28187284,0.7334303,-0.67976467,-0.04141521,-0.99914202
304,-0.66799296,-0.74416759,0.46008154,0.88787667,-0.60370866,-0.79720503,0.42111131,0.90700897,-0.62377811,-0.78160148,0.58774017,-0.80904974,0.83735157,-0.54666475,-0.94045331,-0.33992288,0.67890646,-0.73422477,-0.95987912,-0.28041412,0.73665266,-0.67627129,-0.04141521,-0.99914202
305,-0.63259368,-0.77448385,0.45356814,0.8912216,-0.50387103,-0.8637789,0.38518511,0.92283933,-0.58363605,-0.81201537,0.60231967,-0.79825498,0.84675067,-0.53198995,-0.93538826,-0.35362239,0.676405,-0.73652989,-0.96029988,-0.2789698,0.73387265,-0.67928708,-0.04163054,-0.99913307
306,-0.60477958,-0.79639291,0.45663629,0.88965347,-0.47312664,-0.88099443,0.37275769,0.92792872,-0.5723152,-0.82003372,0.61941073,-0.78506709,0.85272956,-0.52235266,-0.93157762,-0.36354249,0.67618151,-0.73673507,-0.95970254,-0.28101787,0.73409944,-0.67904198,-0.04184812,-0.99912398
307,-0.58351209,-0.81210445,0.45031653,0.89286898,-0.43026103,-0.90270452,0.33532467,0.94210263,-0.45716019,-0.88938437,0.6312714,-0.775562,0.86263002,-0.5058354,-0.93005199,-0.36742795,0.67870072,-0.73441496,-0.95970254,-0.28101787,0.72530629,-0.68842631,-0.04756515,-0.99886814
308,-0.57716523,-0.81662739,0.4472136,0.89442719,-0.37281866,-0.92790422,0.33786475,0.94119467,-0.32955682,-0.94413574,0.64336065,-0.76556324,0.86263002,-0.5058354,-0.93157762,-0.36354249,0.67595474,-0.73694314,-0.95970254,-0.28101787,0.72224295,-0.69163944,-0.04731537,-0.99888
309,-0.56758719,-0.82331329,0.41905818,0.90795938,-0.29874747,-0.9543322,0.31861639,0.94788375,-0.26471698,-0.96432615,0.66030069,-0.75100133,0.87266018,-0.48832798,-0.9244386,-0.38133092,0.67342851,-0.73925235,-0.95970254,-0.28101787,0.72224295,-0.69163944,-0.05779795,-0.9983283
310,-0.54298946,-0.83973951,0.3948355,0.91875183,-0.25968244,-0.96569407,0.32821012,0.94460474,-0.19996001,-0.97980406,0.67357841,-0.73911577,0.87929197,-0.47628315,-0.91854256,-0.39532211,0.67367311,-0.73902946,-0.96152395,-0.27472113,0.72484985,-0.68890688,-0.05201283,-0.99864642
311,-0.53520548,-0.8447219,0.3948355,0.91875183,-0.25912857,-0.96584284,0.31155067,0.95022954,-0.24253563,-0.9701425,0.68479335,-0.72873731,0.88412198,-0.46725617,-0.91478871,-0.40393268,0.67391419,-0.73880963,-0.9623094,-0.27195701,0.72198821,-0.69190536,-0.04610477,-0.99893661
312,-0.50962096,-0.86039902,0.42000919,0.90751985,-0.20074656,-0.97964321,0.30700278,0.95170862,-0.24987802,-0.96827732,0.70163265,-0.71253886,0.88789375,-0.46004857,-0.91478871,-0.40393268,0.67117559,-0.74129841,-0.96403867,-0.26576201,0.72802186,-0.68555392,-0.0465815,-0.99891449
313,-0.50262046,-0.86450719,0.41036468,0.91192151,-0.10626511,-0.99433783,0.30677295,0.95178273,-0.22052119,-0.97538218,0.70892219,-0.7052867,0.89072393,-0.45454469,-0.91281825,-0.40836606,0.67091332,-0.74153578,-0.96536339,-0.26090903,0.73105527,-0.68231825,-0.05690247,-0.99837974
314,-0.4769415,-0.87893504,0.41322632,0.91062836,-0.17957245,-0.98374475,0.29639921,0.95506414,-0.17214834,-0.98507104,0.72319134,-0.69064773,0.89442719,-0.4472136,-0.90830887,-0.41830014,0.67367311,-0.73902946,-0.96536339,-0.26090903,0.72819999,-0.6853647,-0.05174406,-0.99866038
315,-0.45535054,-0.89031224,0.41665471,0.90906482,-0.19325648,-0.98114827,0.31374972,0.94950572,-0.0646791,-0.99790611,0.73715414,-0.67572463,0.90439782,-0.42669026,-0.90373784,-0.42808634,0.67367311,-0.73902946,-0.96536339,-0.26090903,0.72515156,-0.6885893,-0.04682359,-0.99890317
316,-0.4472136,-0.89442719,0.40401552,0.91475213,-0.15947119,-0.98720258,0.32368768,0.94616398,-0.07387169,-0.99726775,0.7405936,-0.67195322,0.90618314,-0.42288547,-0.89910927,-0.43772425,0.67091332,-0.74153578,-0.96536339,-0.26090903,0.71898838,-0.6950221,-0.04682359,-0.99890317
317,-0.44455755,-0.89575029,0.3939193,0.91914503,-0.16939122,-0.98554889,0.30870873,0.95115662,0.0,0.0,0.74419601,-0.6679613,0.91323125,-0.40744163,-0.89674427,-0.44254912,0.66812537,-0.74404871,-0.9666672,-0.25603618,0.71302368,-0.70113995,-0.04634191,-0.99892564
318,-0.44459641,-0.895731,0.39014903,0.92075172,-0.16439899,-0.98639392,0.30113137,0.95358267,-0.01834554,-0.99983171,0.74239312,-0.66996452,0.91323125,-0.40744163,-0.89442719,-0.4472136,0.67091332,-0.74153578,-0.96761727,-0.2524219,0.70411694,-0.71008403,-0.04610477,-0.99893661
319,-0.44200597,-0.89701211,0.37679813,0.9262954,-0.15676754,-0.98763553,0.29116162,0.95667388,-0.07525767,-0.99716412,0.74760951,-0.66413855,0.9157279,-0.40179898,-0.88516426,-0.46527865,0.66840923,-0.74379373,-0.96727962,-0.25371269,0.70414201,-0.71005917,-0.04563768,-0.99895806
320,-0.44463415,-0.89571227,0.36055428,0.93273823,-0.12499619,-0.99215722,0.27025639,0.96278839,-0.08704697,-0.99620421,0.74962439,-0.66186349,0.91669596,-0.39958542,-0.87832012,-0.47807298,0.66561485,-0.74629543,-0.96658857,-0.25633288,0.70123898,-0.71292629,-0.04016856,-0.99919292
321,-0.44978193,-0.89313841,0.35632458,0.93436224,-0.12696414,-0.99190731,0.2524219,0.96761727,-0.10722144,-0.99423516,0.75302941,-0.65798686,0.9215473,-0.38826612,-0.88297097,-0.4694276,0.66279219,-0.74880339,-0.96212673,-0.27260257,0.69522512,-0.71879207,-0.05069615,-0.99871412
322,-0.4472136,-0.89442719,0.35897908,0.93334561,-0.09262337,-0.99570122,0.25818098,0.96609657,-0.13019544,-0.99148835,0.75460552,-0.65617871,0.9239031,-0.38262654,-0.88297097,-0.4694276,0.66246392,-0.74909382,-0.96172643,-0.27401144,0.68936336,-0.72441573,-0.05044076,-0.99872705
323,-0.45734801,-0.8892878,0.34938245,0.9369802,-0.09122113,-0.99583066,0.27362582,0.96183622,-0.13283299,-0.99113844,0.75484213,-0.65590651,0.92458185,-0.38098347,-0.87832012,-0.47807298,0.66754502,-0.74456944,-0.95987912,-0.28041412,0.68088991,-0.73238578,-0.0251177,-0.9996845
324,-0.46730733,-0.88409494,0.3423823,0.93956073,-0.09122113,-0.99583066,0.265929,0.96399262,-0.14579379,-0.989315,0.75166297,-0.65954741,0.92458185,-0.38098347,-0.87832012,-0.47807298,0.66724832,-0.74483534,-0.95987912,-0.28041412,0.67804342,-0.73502185,-0.01507366,-0.99988639
325,-0.48936736,-0.87207774,0.33532467,0.94210263,-0.03052013,-0.99953415,0.30388158,0.95270981,-0.14980538,-0.9887155,0.74679404,-0.66505539,0.92525191,-0.37935328,-0.88297097,-0.4694276,0.66724832,-0.74483534,-0.95987912,-0.28041412,0.68088991,-0.73238578,-0.019996,-0.99980006
326,-0.49882253,-0.86670415,0.35632458,0.93436224,-0.0153828,-0.99988168,0.31130813,0.95030903,-0.1579905,-0.98744063,0.74347989,-0.66875829,0.92525191,-0.37935328,-0.88297097,-0.4694276,0.67010309,-0.74226804,-0.95987912,-0.28041412,0.67780281,-0.73524373,-0.05228441,-0.99863223
327,-0.50540311,-0.86288336,0.37679813,0.9262954,-0.00769208,-0.99997042,0.31622777,0.9486833,-0.16759549,-0.98585585,0.73994007,-0.67267279,0.92687004,-0.37538237,-0.88993325,-0.45609079,0.67267279,-0.73994007,-0.95797512,-0.28685131,0.67780281,-0.73524373,-0.06755366,-0.99771564
328,-0.51449576,-0.85749293,0.39014903,0.92075172,-0.00775171,-0.99996996,0.31622777,0.9486833,-0.21159294,-0.97735788,0.73652989,-0.676405,0.92687004,-0.37538237,-0.88993325,-0.45609079,0.67010309,-0.74226804,-0.95647733,-0.29180664,0.67780281,-0.73524373,-0.06720523,-0.99773917
329,-0.51897813,-0.85478752,0.39760744,0.91755563,-0.00769208,-0.99997042,0.33581748,0.94192708,-0.22118653,-0.97523152,0.73652989,-0.676405,0.92687004,-0.37538237,-0.89221334,-0.45161416,0.66468359,-0.74712497,-0.95495875,-0.29673859,0.67780281,-0.73524373,-0.07234876,-0.99737939
330,-0.52341811,-0.85207599,0.40121592,0.91598351,-0.00763337,-0.99997087,0.33108771,0.94359998,-0.26141548,-0.96522637,0.73465972,-0.67843577,0.92687004,-0.37538237,-0.89876845,-0.43842363,0.66436384,-0.74740932,-0.95495875,-0.29673859,0.67780281,-0.73524373,-0.09334071,-0.99563423
331,-0.52781585,-0.84935884,0.3948355,0.91875183,-0.01514978,-0.99988524,0.33842716,0.94099259,-0.29196275,-0.95642969,0.73465972,-0.67843577,0.92751889,-0.37377627,-0.89876845,-0.43842363,0.66436384,-0.74740932,-0.95543017,-0.29521719,0.6661289,-0.74583663,-0.10928906,-0.99401001
332,-0.53217155,-0.84663655,0.38839744,0.92149196,-0.02272141,-0.99974184,0.33842716,0.94099259,-0.28917702,-0.95727564,0.73465972,-0.67843577,0.92591341,-0.37773582,-0.89657718,-0.44288752,0.66144936,-0.74998983,-0.95738353,-0.28881961,0.66896473,-0.74329415,-0.12531996,-0.99211638
333,-0.53217155,-0.84663655,0.3948355,0.91875183,-0.03814017,-0.9992724,0.32852062,0.9444968,-0.26815606,-0.96337549,0.73465972,-0.67843577,0.9242967,-0.38167475,-0.89226681,-0.45150851,0.66144936,-0.74998983,-0.95885214,-0.28390594,0.66896473,-0.74329415,-0.1406918,-0.99005344
334,-0.53217155,-0.84663655,0.39114064,0.92033092,-0.04575356,-0.99895276,0.32599068,0.94537298,-0.28644158,-0.95809771,0.73292735,-0.68030692,0.92362251,-0.38330334,-0.89226681,-0.45150851,0.66694715,-0.74510502,-0.95885214,-0.28390594,0.6661289,-0.74583663,-0.14654866,-0.98920346
335,-0.53217155,-0.84663655,0.37803196,0.92579255,-0.06095515,-0.99814051,0.31622777,0.9486833,-0.27733649,-0.96077285,0.73480344,-0.6782801,0.92362251,-0.38330334,-0.88791639,-0.46000488,0.66144936,-0.74998983,-0.95738353,-0.28881961,0.6661289,-0.74583663,-0.1473113,-0.98909018
336,-0.53648539,-0.84390961,0.3646919,0.93112825,-0.06854072,-0.99764832,0.31622777,0.9486833,-0.26815606,-0.96337549,0.73480344,-0.6782801,0.92362251,-0.38330334,-0.89014821,-0.45567111,0.66144936,-0.74998983,-0.95693393,-0.2903058,0.6661289,-0.74583663,-0.1524522,-0.98831084
337,-0.53648539,-0.84390961,0.36055428,0.93273823,-0.06854072,-0.99764832,0.32103928,0.94706588,-0.26815606,-0.96337549,0.73480344,-0.6782801,0.92362251,-0.38330334,-0.89014821,-0.45567111,0.66436384,-0.74740932,-0.95647733,-0.29180664,0.66330751,-0.74834694,-0.15758076,-0.9875061
338,-0.54075759,-0.84117848,0.34938245,0.9369802,-0.06854072,-0.99764832,0.31861639,0.94788375,-0.27074558,-0.96265094,0.73480344,-0.6782801,0.9242967,-0.38167475,-0.89014821,-0.45567111,0.66436384,-0.74740932,-0.95543017,-0.29521719,0.66366536,-0.7480296,-0.14504657,-0.98942483
339,-0.54498835,-0.83844362,0.3423823,0.93956073,-0.06095515,-0.99814051,0.32574582,0.94545738,-0.28,-0.96,0.73480344,-0.6782801,0.9242967,-0.38167475,-0.89231776,-0.45140781,0.66179262,-0.74968695,-0.95341971,-0.30164691,0.66366536,-0.7480296,-0.1406918,-0.99005344
340,-0.54075759,-0.84117848,0.3423823,0.93956073,-0.06049506,-0.9981685,0.32821012,0.94460474,-0.30113137,-0.95358267,0.73652989,-0.676405,0.9242967,-0.38167475,-0.89231776,-0.45140781,0.66213077,-0.74938831,-0.95292578,-0.30320366,0.66088037,-0.75049127,-0.14504657,-0.98942483
341,-0.53922561,-0.84216135,0.3423823,0.93956073,-0.05335899,-0.99857539,0.32821012,0.94460474,-0.29827499,-0.95447998,0.74011005,-0.67248578,0.9242967,-0.38167475,-0.89231776,-0.45140781,0.66213077,-0.74938831,-0.95447998,-0.29827499,0.66088037,-0.75049127,-0.14504657,-0.98942483
342,-0.53490746,-0.84491065,0.34938245,0.9369802,-0.04610477,-0.99893661,0.32103928,0.94706588,-0.32536391,-0.94558888,0.74180199,-0.67061897,0.92591341,-0.37773582,-0.89652672,-0.44298967,0.66213077,-0.74938831,-0.95447998,-0.29827499,0.65810967,-0.75292208,-0.14430689,-0.98953298
343,-0.53490746,-0.84491065,0.34938245,0.9369802,-0.04610477,-0.99893661,0.32103928,0.94706588,-0.32536391,-0.94558888,0.74180199,-0.67061897,0.92591341,-0.37773582,-0.89652672,-0.44298967,0.65958989,-0.75162569,-0.95447998,-0.29827499,0.65810967,-0.75292208,-0.14504657,-0.98942483
344,-0.53490746,-0.84491065,0.34938245,0.9369802,-0.03814017,-0.9992724,0.32103928,0.94706588,-0.33763235,-0.94127807,0.74180199,-0.67061897,0.92525191,-0.37935328,-0.89856752,-0.4388353,0.65958989,-0.75162569,-0.95399372,-0.2998266,0.66125399,-0.75016209,-0.14504657,-0.98942483
345,-0.52781585,-0.84935884,0.352,0.936,-0.0447313,-0.99899905,0.31861639,0.94788375,-0.33440985,-0.94242775,0.74180199,-0.67061897,0.92621278,-0.37700118,-0.89856752,-0.4388353,0.65958989,-0.75162569,-0.95399372,-0.2998266,0.65810967,-0.75292208,-0.15011205,-0.98866899
346,-0.52781585,-0.84935884,0.352,0.936,-0.0447313,-0.99899905,0.31861639,0.94788375,-0.3312445,-0.94354495,0.74180199,-0.67061897,0.92621278,-0.37700118,-0.89856752,-0.4388353,0.65958989,-0.75162569,-0.95399372,-0.2998266,0.65810967,-0.75292208,-0.15011205,-0.98866899
347,-0.52242124,-0.85268754,0.352,0.936,-0.03756745,-0.99929409,0.29180664,0.95647733,-0.30669377,-0.95180824,0.74180199,-0.67061897,0.92943987,-0.36897362,-0.89856752,-0.4388353,0.66213077,-0.74938831,-0.95506414,-0.29639921,0.65216743,-0.75807496,-0.14504657,-0.98942483
348,-0.51537677,-0.8569637,0.352,0.936,-0.0300616,-0.99954805,0.29919572,0.95419176,-0.27327709,-0.96193536,0.74347989,-0.66875829,0.93103555,-0.36492851,-0.89856752,-0.4388353,0.66213077,-0.74938831,-0.95506414,-0.29639921,0.65216743,-0.75807496,-0.14504657,-0.98942483
349,-0.5083263,-0.86116455,0.33324524,0.94284018,-0.02238245,-0.99974948,0.27362582,0.96183622,-0.2087786,-0.97796293,0.74699704,-0.66482736,0.93200467,-0.36244626,-0.89647856,-0.44308711,0.65958989,-0.75162569,-0.95457811,-0.2979608,0.65216743,-0.75807496,-0.1406918,-0.99005344
350,-0.50387103,-0.8637789,0.32599068,0.94537298,-0.01492371,-0.99988864,0.26807591,0.96339779,-0.19823356,-0.98015481,0.74679404,-0.66505539,0.93200467,-0.36244626,-0.90055164,-0.43474907,0.66213077,-0.74938831,-0.95457811,-0.2979608,0.65493054,-0.75568908,-0.13557859,-0.9907666
351,-0.49225505,-0.87045101,0.32599068,0.94537298,-0.00751858,-0.99997174,0.27582488,0.96120791,-0.19404259,-0.98099311,0.75188795,-0.65929091,0.93358844,-0.35834708,-0.89647856,-0.44308711,0.65958989,-0.75162569,-0.95506414,-0.29639921,0.65493054,-0.75568908,-0.13045451,-0.9914543
352,-0.48260475,-0.87583826,0.32599068,0.94537298,-0.00751858,-0.99997174,0.26807591,0.96339779,-0.17503333,-0.98456251,0.75166297,-0.65954741,0.93671744,-0.35008632,-0.90055164,-0.43474907,0.66499861,-0.74684459,-0.95506414,-0.29639921,0.65171625,-0.75846287,-0.13045451,-0.9914543
